name,place,population,admin_level,x,y,geonames:id,geonames:feature_code
Frontier,village,,8,-76.88333,18.36667,3490389,PPL
Frome,village,993,8,-78.15469,18.29407,3490390,PPL
Friendship Valley,village,,8,-76.33333,18.05,3490392,PPL
Friendship,village,,8,-78.01878,18.43909,3490396,PPL
Friendship,village,,8,-78.22549,18.39443,3490397,PPL
Friendship,village,,8,-77.21667,18.4,3490398,PPL
Friendship,village,,8,-77.06667,18.31667,3490399,PPL
Friendship,village,,8,-76.85525,18.31987,3490400,PPL
Friendship,village,,8,-78.1,18.3,3490401,PPL
Friendship,village,,8,-77.15498,18.27883,3490402,PPL
Friendship,village,,8,-76.61667,18.18333,3490403,PPL
Friendship,village,,8,-77.27716,18.1282,3490404,PPL
Friendship,village,,8,-76.8146,18.09723,3490405,PPL
Friendship,village,,8,-76.76667,18.03333,3490406,PPL
Friendship,village,,8,-76.97885,18.00532,3490407,PPL
Friendship,village,,8,-76.43324,17.87648,3490408,PPL
Friendship,village,,8,-77.65,17.98333,3490409,PPL
Friendship,village,,8,-76.43333,17.86667,3490410,PPL
French Pen,village,,8,-76.96667,17.95,3490415,PPL
French Park,village,,8,-77.55127,17.98107,3490416,PPL
Frenchmans Hill,village,,8,-77.03333,18.01667,3490419,PPL
Frenchman,village,,8,-77.80706,18.06549,3490422,PPL
French Land,village,,8,-77.28333,18.33333,3490423,PPL
Free Town,village,,8,-77.41667,17.9,3490425,PPL
Freetown,village,,8,-77.14704,17.91859,3490426,PPL
Free People,village,,8,-77.2078,17.93038,3490428,PPL
Free Hill,village,,8,-76.93227,18.35738,3490429,PPL
Freefield,village,,8,-77.38333,18.4,3490430,PPL
Freefield,village,,8,-76.7,18.2,3490431,PPL
Frankfield,village,,8,-77.36643,18.14662,3490437,PPL
Four Roads,village,,8,-76.81667,18.01667,3490443,PPL
Four Paths,village,,8,-77.24792,18.06123,3490445,PPL
Four Paths,village,,8,-77.29169,17.96953,3490446,PPL
Four Mile,suburb,,9,-76.83333,18.0,3490447,PPLX
Four Feet,village,,8,-76.37797,18.01447,3490448,PPL
Fort William,village,,8,-78.06853,18.2996,3490451,PPL
Fort Stewart,village,,8,-76.74281,18.23823,3490453,PPL
Fort George,village,,8,-76.77313,18.24013,3490457,PPL
Fort George,village,,8,-77.2257,18.20228,3490458,PPL
Fort George,village,,8,-76.81177,18.0801,3490459,PPL
Fort Charles,village,,8,-77.8,17.91667,3490460,PPL
Fornbrook,village,,8,-77.93333,18.28333,3490461,PPL
Forest,village,,8,-77.22887,18.38491,3490464,PPL
Foremost,village,,8,-77.7,18.25,3490465,PPL
Font Hill,village,,8,-77.9469,18.04734,3490466,PPL
Font Hill,village,,8,-76.51025,17.94274,3490467,PPL
Fontabelle,village,,8,-77.65645,18.39358,3490469,PPL
Fontabelle,village,,8,-76.95558,18.36241,3490470,PPL
Fontabelle,village,,8,-78.15,18.28333,3490471,PPL
Folly,village,,8,-77.41667,18.45,3490475,PPL
Folly,village,,8,-77.36667,18.01667,3490476,PPL
Flower Hill,village,,8,-77.85164,18.49175,3490477,PPL
Florida,village,,8,-77.61826,18.48886,3490480,PPL
Florence Hall,village,,8,-77.63333,18.46667,3490481,PPL
Flint River,village,,8,-78.05437,18.44772,3490484,PPL
Flat Point,village,,8,-77.28333,18.46667,3490486,PPL
Flat Grass,village,,8,-76.28333,18.01667,3490487,PPL
Flamstead,village,,8,-77.81667,18.31667,3490490,PPL
Flamstead,village,,8,-76.68573,18.01681,3490491,PPL
Flagstaff,village,,8,-77.77733,18.34182,3490493,PPL
Fish River,village,,8,-78.3,18.33333,3490496,PPL
Fiddle Hall,village,,8,-77.05,18.11667,3490501,PPL
Ferris Cross,village,,8,-78.07136,18.22786,3490504,PPL
Fellowship Hall,village,,8,-76.99013,18.37231,3490506,PPL
Fellowship Hall,village,,8,-77.06998,18.12188,3490507,PPL
Fellowship Hall,village,,8,-76.8,18.11667,3490508,PPL
Fellowship Hall,village,,8,-76.96667,17.96667,3490509,PPL
Fellowship,village,,8,-76.44994,18.14289,3490510,PPL
Fellowship,village,,8,-77.61667,17.98333,3490511,PPL
Farm Hill,village,,8,-76.63333,18.03333,3490514,PPL
Farenough,village,,8,-77.21667,18.18333,3490516,PPL
Far Enough,village,,8,-77.75,17.95,3490517,PPL
Falmouth,town,7779,8,-77.65587,18.49358,3490520,PPLA
Falkland,village,,8,-77.06667,18.16667,3490523,PPL
Falkeners,village,,8,-77.28333,17.95,3490524,PPL
Fairy Hill,village,,8,-76.61667,18.15,3490526,PPL
Fairy Hill,village,,8,-76.38052,18.16578,3490527,PPL
Fair Prospect,village,,8,-76.32318,18.11379,3490528,PPL
Fairfield,village,,8,-77.92111,18.46104,3490530,PPL
Fairfield,village,,8,-76.69691,18.1703,3490531,PPL
Fairfield,village,,8,-77.11667,18.1,3490532,PPL
Fairfield,village,,8,-77.57478,18.01833,3490533,PPL
Fairfield,village,,8,-76.28333,17.88333,3490534,PPL
Fairburn,village,,8,-77.35675,18.18458,3490535,PPL
Exeter,village,,8,-77.3,17.83333,3490536,PPL
Exchange,village,,8,-77.06512,18.40618,3490537,PPL
Ewarton,town,12797,8,-77.08536,18.18333,3490539,PPL
Everton,village,,8,-76.86859,18.09642,3490542,PPL
Evergreen,village,,8,-77.61667,18.18333,3490543,PPL
Etingdon,village,,8,-77.56667,18.45,3490544,PPL
Essling,village,,8,-77.36667,18.28333,3490546,PPL
Essex,village,,8,-77.21667,18.23333,3490548,PPL
Essex,village,,8,-76.92018,18.23591,3490549,PPL
Esher,village,,8,-78.19722,18.4539,3490552,PPL
Esher,village,,8,-76.8618,18.28777,3490553,PPL
Epworth,village,,8,-77.14001,18.37161,3490554,PPL
Epsom,village,,8,-76.72634,18.24909,3490555,PPL
Envy Valley,village,,8,-77.03333,17.98333,3490557,PPL
Ensom Pen,village,,8,-76.95778,18.00915,3490558,PPL
Enfield,village,,8,-77.3863,18.38986,3490559,PPL
Enfield,village,,8,-77.95949,18.21809,3490560,PPL
Enfield,village,,8,-76.73203,18.20507,3490561,PPL
Enfield,village,,8,-77.01667,18.18333,3490562,PPL
Enfield,village,,8,-76.71667,18.03333,3490563,PPL
Enfield,village,,8,-77.46621,17.9585,3490564,PPL
Endeavour,village,,8,-77.05074,18.36688,3490565,PPL
Endeavour,village,,8,-77.4271,18.35572,3490566,PPL
Endeavour,village,,8,-77.35,18.33333,3490567,PPL
Endeavour,village,,8,-77.3838,18.0894,3490568,PPL
Endeavor,village,,8,-78.26667,18.3,3490569,PPL
Emilie,village,,8,-77.03333,18.03333,3490571,PPL
Elysium,village,,8,-77.91667,18.4,3490574,PPL
Eltham,village,,8,-77.07459,18.40166,3490575,PPL
Ellis Caymanas,village,,8,-76.90944,18.02126,3490577,PPL
Ellen Street,village,,8,-77.45628,17.96525,3490578,PPL
Elim,village,,8,-77.68124,18.12245,3490580,PPL
Elgin Town,village,,8,-78.15209,18.44529,3490582,PPL
Elgin Town,village,,8,-77.01725,18.30384,3490583,PPL
Elgin Town,village,,8,-76.4,17.88333,3490584,PPL
Eleven Mile,village,,8,-76.64358,17.93347,3490585,PPL
Eldersley,village,,8,-77.79805,18.23017,3490586,PPL
Egypt,village,,8,-77.36667,18.38333,3490587,PPL
Egypt,village,,8,-76.85,18.28333,3490588,PPL
Eglington,village,,8,-77.58333,18.01667,3490589,PPL
Effort,village,,8,-77.38333,18.13333,3490590,PPL
Edward Piece,village,,8,-76.9243,18.12179,3490592,PPL
Edinburgh Castle,village,,8,-76.58333,17.9,3490593,PPL
Eden Hill,village,,8,-76.95,18.38333,3490596,PPL
Eden Gardens,suburb,,9,-76.77469,17.9962,3490597,PPLX
Eden Bowers,village,,8,-77.11667,18.4,3490598,PPL
Eden,village,,8,-77.96667,18.4,3490599,PPL
Eden,village,,8,-76.95,18.4,3490600,PPL
Eden,village,,8,-77.35,18.05,3490601,PPL
Edbury,village,,8,-77.0064,18.04027,3490602,PPL
Ebony Park,village,,8,-77.03333,17.95,3490604,PPL
Ebony Park,village,,8,-77.35,17.91667,3490605,PPL
Eaton,village,,8,-78.16258,18.42564,3490607,PPL
Eastwood Park,suburb,,9,-76.8037,18.0193,3490609,PPLX
Easington,village,2634,8,-76.58824,17.92397,3490616,PPL
Durham,village,,8,-76.52768,18.1334,3490619,PPL
Dunrobin,village,,8,-76.8,18.03333,3490621,PPL
Dunkleys Pen,village,,8,-77.3,18.03333,3490626,PPL
Dunkleys,village,,8,-77.26667,17.9,3490627,PPL
Dunkeld,village,,8,-78.03333,18.13333,3490628,PPL
Dunkeld,village,,8,-77.51667,18.11667,3490629,PPL
Dundee,village,,8,-77.73333,18.45,3490631,PPL
Duncans,village,1876,8,-77.53633,18.468,3490633,PPL
Dunbar,village,,8,-76.61667,18.15,3490636,PPL
Dunbar,village,,8,-76.56667,18.11667,3490637,PPL
Dump,village,,8,-77.50357,18.20228,3490638,PPL
Dumblane,village,,8,-77.73333,17.88333,3490639,PPL
Dumbarton,village,,8,-77.9,18.13333,3490640,PPL
Duff House,village,,8,-77.56667,17.88333,3490641,PPL
Duckenfield Hall,village,,8,-76.26048,17.92092,3490642,PPL
Dublin Castle,village,,8,-77.35,18.45,3490645,PPL
Duanvale,village,,8,-77.59028,18.40466,3490646,PPL
Dry River,village,,8,-77.25838,17.87855,3490653,PPL
Dry Hill,village,,8,-77.23333,17.76667,3490654,PPL
Dry Harbour Cave,village,,8,-77.36667,18.46667,3490656,PPL
Drummonds Run,village,,8,-77.7,17.86667,3490658,PPL
Drummand Orange Grove,village,,8,-76.73333,18.2,3490659,PPL
Dromilly,village,,8,-77.72017,18.37665,3490660,PPL
Dressikie,village,,8,-76.97837,18.33422,3490663,PPL
Drapers,village,,8,-76.40946,18.17519,3490665,PPL
Downs,village,,8,-77.56043,17.94517,3490667,PPL
Dover,village,,8,-76.70497,18.26051,3490670,PPL
Dover,village,,8,-77.07245,18.00925,3490671,PPL
Dove Hall,village,,8,-76.94348,18.11441,3490672,PPL
Dove Cot Park,village,,8,-76.99672,18.01204,3490673,PPL
Dorothy Pen,village,,8,-77.38333,18.28333,3490675,PPL
Dorcas,village,,8,-77.81667,17.98333,3490677,PPL
Doone Lodge,village,,8,-77.3,18.3,3490678,PPL
Donegal,village,,8,-77.88333,18.18333,3490681,PPL
Doncaster,village,,8,-77.4,18.33333,3490686,PPL
Doctors Cave,village,,8,-77.92912,18.48282,3490689,PPL
Discovery Bay,village,2535,8,-77.39997,18.45873,3490716,PPL
Dias,village,,8,-78.1962,18.39755,3490720,PPL
Diamond,village,,8,-77.20558,18.08069,3490721,PPL
Diamond,village,,8,-76.86667,18.05,3490722,PPL
Devon,village,,8,-77.38333,18.35,3490724,PPL
Devon,village,,8,-77.52867,18.16706,3490725,PPL
Denhigh Plain,village,,8,-77.26648,17.98975,3490730,PPL
Denbigh,village,,8,-77.26879,17.96385,3490732,PPL
Delacree Pen,suburb,,9,-76.81692,17.99653,3490733,PPLX
Defiance,village,,8,-77.4,18.46667,3490735,PPL
Deeside,village,,8,-77.74428,18.39156,3490736,PPL
Dee Side,village,,8,-77.35,17.88333,3490737,PPL
Decoy Pen,village,,8,-76.99669,18.25774,3490739,PPL
Decoy Estate,village,,8,-76.98333,18.28333,3490740,PPL
Decoy,village,,8,-77.35937,17.9621,3490741,PPL
Dawson Castle,village,,8,-76.68333,18.15,3490746,PPL
Dawkins Smokey Hole,village,,8,-77.3,18.03333,3490748,PPL
Dawkins Caymanas,village,,8,-76.90746,18.00978,3490751,PPL
Davyton,village,,8,-77.46001,18.0942,3490752,PPL
Davis Town,village,,8,-77.16116,18.39082,3490753,PPL
David Wilsons Village,village,,8,-77.11667,17.96667,3490757,PPL
Darliston,village,1583,8,-77.97626,18.23731,3490758,PPL
Darlington,village,,8,-77.4,18.35,3490759,PPL
Darley,village,,8,-76.50703,18.16059,3490760,PPL
Danks,village,,8,-77.26961,18.09123,3490762,PPL
Dalvey,village,,8,-76.95,18.21667,3490767,PPL
Dalvey,village,3037,8,-76.24864,17.91184,3490768,PPL
Dallingtober,village,,8,-77.93333,18.05,3490769,PPL
Dallas Castle,village,,8,-76.70503,17.99849,3490771,PPL
Cyprus,village,,8,-77.38333,18.31667,3490772,PPL
Cypress Hall,village,,8,-76.87852,18.05479,3490773,PPL
Curatoe Hill,village,,8,-77.23333,17.95,3490778,PPL
Cum See,village,,8,-76.87833,18.29195,3490780,PPL
Cumberland,village,,8,-77.43086,18.11221,3490781,PPL
Culloden,village,,8,-77.97855,18.1055,3490782,PPL
Cuffie Head,village,,8,-76.51617,18.17892,3490784,PPL
Cudjoe Hill,village,,8,-77.08776,18.05657,3490785,PPL
Croyden,village,,8,-77.9,18.13333,3490790,PPL
Cross Roads,suburb,,9,-76.78575,17.99274,3490791,PPLX
Cross Pen,village,,8,-77.2,17.95,3490792,PPL
Cross Keys,village,,8,-77.50241,17.89891,3490793,PPL
Crosbie,village,,8,-78.3,18.23333,3490794,PPL
Crooked River,village,,8,-77.31118,18.13261,3490797,PPL
Crofts Hill,village,,8,-77.20771,18.13299,3490802,PPL
Crescent Park,village,,8,-77.14522,18.31254,3490804,PPL
Crescent,village,,8,-76.98048,18.04815,3490805,PPL
Creighton Hall,village,,8,-76.48917,17.88838,3490806,PPL
Crawle,village,,8,-76.93333,18.3,3490814,PPL
Crawle,village,,8,-77.16667,18.01667,3490815,PPL
Crawford,village,,8,-77.91105,18.04172,3490816,PPL
Craigton,village,,8,-76.72422,18.056,3490818,PPL
Craig Mill,village,,8,-76.68359,18.22149,3490819,PPL
Craig Head,village,,8,-77.54989,18.23702,3490820,PPL
Coxheath,village,,8,-77.63093,18.3794,3490827,PPL
Cowans,village,,8,-77.11667,18.06667,3490832,PPL
Coventry Pen,village,,8,-78.06667,18.41667,3490834,PPL
Cousins Cove,village,,8,-78.23987,18.42678,3490835,PPL
Coultant Grove,village,,8,-77.18295,18.32303,3490837,PPL
Cotterwood,village,,8,-77.91307,18.0893,3490840,PPL
Cottage,village,,8,-77.9,18.3,3490842,PPL
Cottage,village,,8,-76.72959,18.25478,3490843,PPL
Cottage,village,,8,-77.46667,17.96667,3490844,PPL
Cottage,village,,8,-77.23333,17.81667,3490845,PPL
Cotswold Hill,village,,8,-77.01667,18.23333,3490846,PPL
Corrovants Grove,village,,8,-76.95,18.05,3490848,PPL
Cornwood,village,,8,-77.63333,18.45,3490849,PPL
Cornwall Barracks,village,,8,-76.42037,18.06433,3490850,PPL
Cornwall,village,,8,-78.08634,18.2699,3490852,PPL
Corn Hill,village,,8,-77.38333,18.11667,3490855,PPL
Corner Shop,village,,8,-77.3443,18.1876,3490856,PPL
Corby Castle,village,,8,-77.66418,17.90306,3490857,PPL
Copse,village,,8,-77.96865,18.37629,3490859,PPL
Cool Spring,village,,8,-77.11667,18.11667,3490862,PPL
Content Village,village,,8,-77.28776,17.94949,3490863,PPL
Content,village,,8,-77.39925,18.42709,3490865,PPL
Content,village,,8,-77.02761,18.40034,3490866,PPL
Content,village,,8,-76.95,18.4,3490867,PPL
Content,village,,8,-78.00091,18.37878,3490868,PPL
Content,village,,8,-77.23333,18.38333,3490869,PPL
Content,village,,8,-77.10772,18.357,3490870,PPL
Content,village,,8,-76.88299,18.26566,3490871,PPL
Content,village,,8,-77.99933,18.1803,3490872,PPL
Content,village,,8,-77.96667,18.15,3490873,PPL
Content,village,,8,-77.90602,18.107,3490874,PPL
Content,village,,8,-77.43681,18.05482,3490875,PPL
Content,village,,8,-76.68437,18.04588,3490876,PPL
Content,village,,8,-77.16355,18.01972,3490877,PPL
Content,village,,8,-77.07341,18.02182,3490878,PPL
Constitution Hill,village,,8,-76.71126,18.01414,3490879,PPL
Constant Spring,town,12830,8,-76.79372,18.05078,3490880,PPL
Connors,village,,8,-77.16385,18.06878,3490881,PPL
Congreve Park,village,,8,-76.9,17.95,3490883,PPL
Congress Hall,village,,8,-77.95,18.1,3490884,PPL
Concord,village,,8,-77.21933,18.21551,3490886,PPL
Comma Pen,village,,8,-77.5824,17.91248,3490888,PPL
Commadore,village,,8,-78.03333,18.43333,3490889,PPL
Comfort Village,village,,8,-77.32631,17.94797,3490890,PPL
Comfort Settlement,village,,8,-76.94187,18.30774,3490891,PPL
Comfort Hall,village,,8,-77.60289,18.18184,3490892,PPL
Comfort Castle,village,,8,-76.4142,18.05438,3490893,PPL
Comfort,village,,8,-77.9179,18.41412,3490894,PPL
Colonels Ridge,village,,8,-77.26751,18.14305,3490895,PPL
Colon,village,,8,-77.91438,18.12124,3490897,PPL
Coleyville,village,3860,8,-77.50754,18.20783,3490899,PPL
Coley,village,,8,-76.5,17.95,3490900,PPL
Cold Spring,village,,8,-76.9,18.2,3490904,PPL
Colbeck,village,,8,-77.13465,17.9624,3490906,PPL
Coffee Piece,village,,8,-76.84814,18.25056,3490910,PPL
Coffee Grove,village,,8,-77.46667,17.95,3490911,PPL
Coco Ree,village,,8,-77.18333,18.15,3490914,PPL
Cocoa Walk,village,,8,-77.28333,18.06667,3490916,PPL
Cocoa Walk,village,,8,-76.60005,17.95005,3490917,PPL
Cocoa Walk,village,,8,-77.50303,17.88426,3490918,PPL
Cockshop,village,,8,-77.23333,18.13333,3490920,PPL
Cockpit,village,,8,-77.14822,17.88407,3490922,PPL
Cockburn Gardens,suburb,,9,-76.82053,18.0113,3490925,PPLX
Cobblers,village,,8,-77.46708,18.14397,3490927,PPL
Coates Pen,village,,8,-77.26667,17.95,3490928,PPL
Clydesdale,village,,8,-77.33333,18.3,3490929,PPL
Clydesdale,village,,8,-76.66667,18.06667,3490930,PPL
Clover Hill,village,,8,-77.15,18.21667,3490932,PPL
Clonmel,village,,8,-76.85407,18.24549,3490933,PPL
Clifton,village,,8,-77.64418,18.47158,3490937,PPL
Clifton,village,,8,-77.06667,18.38333,3490938,PPL
Clifton,village,,8,-78.13333,18.3,3490939,PPL
Clifton,village,,8,-77.98491,18.24328,3490940,PPL
Clifton,village,,8,-76.31667,17.9,3490941,PPL
Cliffords Rest,village,,8,-77.18333,17.95,3490942,PPL
Clermont,village,,8,-76.86437,18.25922,3490943,PPL
Clarks Town,village,,8,-77.54381,18.41949,3490944,PPL
Clarks Town,village,,8,-77.21667,18.4,3490945,PPL
Clarks Town,village,,8,-77.51448,18.05491,3490946,PPL
Clarksonville,village,,8,-77.36112,18.24682,3490947,PPL
Clarendon Park,village,,8,-77.37159,17.99354,3490950,PPL
Claremont Park,village,,8,-77.73159,17.91716,3490954,PPL
Claremont,village,,8,-77.1736,18.33123,3490955,PPL
Claremont,village,,8,-77.11667,17.95,3490956,PPL
Claremont,village,,8,-76.68333,17.93333,3490957,PPL
Clandon,village,,8,-77.46824,18.15144,3490958,PPL
Clair Park,village,,8,-76.96667,18.03333,3490959,PPL
Cinnamon Hill,village,,8,-77.81667,18.51667,3490960,PPL
Chudleigh,village,,8,-77.51667,18.15,3490963,PPL
Christianfield Village,village,,8,-76.53333,18.15,3490966,PPL
Christiana,village,,8,-77.49116,18.17356,3490967,PPL
Chovey,village,,8,-76.80947,18.24976,3490968,PPL
Chipps Hall,village,,8,-76.55,18.11667,3490971,PPL
Chilton,village,,8,-77.96667,18.21667,3490972,PPL
Chigwell,village,,8,-78.03848,18.40095,3490973,PPL
Chestervale,village,,8,-76.67678,18.0839,3490974,PPL
Chesterfield,village,,8,-77.21667,18.38333,3490976,PPL
Chesterfield,village,,8,-76.63333,18.03333,3490977,PPL
Chesterfield,village,,8,-77.24949,17.80364,3490978,PPL
Chester,village,,8,-77.61667,18.41761,3490979,PPL
Cherry Garden,village,,8,-76.77761,18.04583,3490980,PPL
Cherry Garden,village,,8,-77.05,17.93333,3490981,PPL
Cherryfield,village,,8,-77.03333,18.4,3490982,PPL
Chepstowe,village,,8,-76.63598,18.1781,3490983,PPL
Chelsea,village,,8,-76.58052,18.15012,3490984,PPL
Chelsea,village,,8,-77.7,17.93333,3490985,PPL
Cheesefield,village,,8,-77.0177,18.18947,3490986,PPL
Chedwin Park,village,,8,-77.0021,17.98199,3490988,PPL
Cheapside,village,,8,-77.60305,17.9262,3490989,PPL
Cheapside,village,,8,-77.43333,17.93333,3490990,PPL
Chatworth,village,,8,-77.11667,18.1,3490991,PPL
Chatsworth,village,,8,-77.05,18.35,3490992,PPL
Chatsworth,village,,8,-76.53827,18.14905,3490993,PPL
Chatham,village,,8,-77.91897,18.49263,3490994,PPL
Chatham,village,,8,-77.76326,18.47,3490995,PPL
Chateau,village,,8,-77.21667,17.96667,3490996,PPL
Charlton Castle,village,,8,-77.4,18.4,3490997,PPL
Charlton,village,,8,-77.35,18.3,3490998,PPL
Charlton,village,,8,-77.1,18.16667,3490999,PPL
Charlton,village,,8,-76.8,18.03333,3491000,PPL
Charlottenburgh,village,,8,-76.87768,18.25019,3491001,PPL
Charles Town,village,,8,-76.67134,18.21205,3491002,PPL
Charlemont,village,,8,-77.06667,18.18333,3491005,PPL
Chapelton,village,4514,8,-77.26667,18.08333,3491007,PPL
Chantilly,village,,8,-77.46749,18.10643,3491008,PPL
Change Hill,village,,8,-76.94938,18.26907,3491009,PPL
Chandlers Pen,village,,8,-77.2,17.98333,3491010,PPL
Chalky Hill,village,,8,-77.16299,18.40025,3491012,PPL
Central Village,village,,8,-76.91679,18.0011,3491013,PPL
Cedar Valley,village,,8,-77.11667,18.35,3491016,PPL
Cedar Valley,village,,8,-77.25373,18.30209,3491017,PPL
Cedar Valley,village,,8,-76.98333,18.2,3491018,PPL
Cedar Valley,village,,8,-76.71058,18.10851,3491019,PPL
Cedar Valley,village,,8,-76.93333,18.06667,3491020,PPL
Cedar Valley,village,,8,-76.86667,18.05,3491021,PPL
Cedar Valley,village,,8,-76.58508,17.992,3491022,PPL
Caymanas House,village,,8,-76.9,18.01667,3491026,PPL
Caymanas,village,,8,-76.9,18.01667,3491028,PPL
Cave Valley,village,,8,-78.27307,18.32802,3491029,PPL
Cave Valley,village,,8,-77.36553,18.22408,3491030,PPL
Cave Hill,village,,8,-77.38333,18.46667,3491032,PPL
Cave,village,,8,-78.28333,18.3,3491035,PPL
Cavaliers,village,,8,-76.84241,18.09617,3491036,PPL
Cauldwell,village,,8,-78.24093,18.39,3491037,PPL
Catadupa,village,,8,-77.87461,18.28375,3491041,PPL
Cataboo,village,,8,-77.81171,18.0421,3491042,PPL
Caswell Hill,village,,8,-77.26667,17.85,3491043,PPL
Castleton,village,,8,-76.82169,18.17361,3491044,PPL
Castle Dawson,village,,8,-76.71667,18.08333,3491046,PPL
Castle Comfort,village,,8,-76.35,18.13333,3491047,PPL
Cassia Park,village,,8,-76.8,18.01667,3491048,PPL
Cassava,village,,8,-76.87069,18.13942,3491050,PPL
Cashew,village,,8,-77.78196,18.06811,3491053,PPL
Cascade,village,1232,8,-78.10337,18.39747,3491055,PPL
Cascade,village,,8,-77.45,18.21667,3491056,PPL
Cascade,village,,8,-76.71667,18.1,3491057,PPL
Cartwheel,village,,8,-77.35,17.95,3491058,PPL
Carton,village,,8,-77.18333,18.35,3491059,PPL
Carthagena,village,,8,-77.9,18.45,3491060,PPL
Carry Hall,village,,8,-76.38333,17.91667,3491062,PPL
Carron Hall,village,,8,-76.94502,18.2746,3491063,PPL
Carlton,village,,8,-77.77247,18.48216,3491068,PPL
Carlisle,village,,8,-77.28232,17.7792,3491070,PPL
Carlette Pen,village,,8,-76.96667,17.98333,3491071,PPL
Carisbrook,village,,8,-77.76924,18.14791,3491072,PPL
Carey Town,village,,8,-77.93333,18.38333,3491074,PPL
Carey Park,village,,8,-77.55932,18.47432,3491075,PPL
Cardiff Hall,village,,8,-77.32353,18.449,3491077,PPL
Carawina,village,,8,-78.08333,18.25,3491080,PPL
Canewood,village,,8,-76.57882,18.20179,3491086,PPL
Cane River,village,,8,-76.7,17.95,3491089,PPL
Camp Savanna,village,,8,-78.23333,18.28333,3491094,PPL
Camperdown,suburb,,9,-76.80053,18.0291,3491095,PPLX
Camperdown,village,,8,-77.1584,18.22276,3491096,PPL
Campbell Castle,village,,8,-77.45,17.96667,3491098,PPL
Cambrook,village,,8,-77.26667,18.45,3491099,PPL
Cambridge,village,,8,-77.6,18.43333,3491101,PPL
Cambridge,village,3930,8,-77.90252,18.31326,3491102,PPL
Cambridge,village,,8,-76.40937,18.14978,3491103,PPL
Cambrian,village,,8,-77.04275,18.126,3491104,PPL
Camberwell,village,,8,-76.79098,18.2268,3491105,PPL
Cambelton,village,,8,-78.28823,18.34996,3491106,PPL
California,village,,8,-77.56667,18.01667,3491108,PPL
Caley,village,,8,-77.81667,18.3,3491109,PPL
Caledonia,village,,8,-78.05,18.38333,3491110,PPL
Caledonia,village,,8,-77.86667,18.38333,3491111,PPL
Caledonia,village,,8,-77.43333,18.31667,3491112,PPL
Caledonia,village,,8,-78.01445,18.24925,3491113,PPL
Caledonia,village,,8,-77.49921,18.05093,3491114,PPL
Calderwood Glen,village,,8,-77.3,18.28333,3491115,PPL
Cairnie,village,,8,-77.33333,18.28333,3491121,PPL
Cairn,village,,8,-78.00856,18.2322,3491122,PPL
Cacoon Castle,village,,8,-78.01475,18.403,3491124,PPL
Cacoon,village,,8,-78.19794,18.4111,3491125,PPL
Byndloss,village,,8,-77.02306,18.15657,3491132,PPL
Bybrook,village,,8,-76.65865,18.18019,3491134,PPL
Bybrook,village,,8,-77.68333,18.06667,3491135,PPL
Buxton Town,village,,8,-77.05594,18.11561,3491136,PPL
Buxton,village,,8,-78.10245,18.3735,3491137,PPL
Bushy Park,village,,8,-77.25,17.98333,3491140,PPL
Bushy Park,village,,8,-77.06742,17.93494,3491141,PPL
Burts Run,village,,8,-77.30466,18.38935,3491144,PPL
Burton Hall,village,,8,-76.55,18.11667,3491145,PPL
Burnt Savanna,village,,8,-77.75,18.03333,3491148,PPL
Burnt Hill,village,,8,-77.55,18.3,3491150,PPL
Burnt Ground,village,,8,-77.70674,18.03274,3491152,PPL
Burlington,village,,8,-76.50125,18.20007,3491154,PPL
Burge,village,,8,-76.65,17.93333,3491156,PPL
Bunkers Hill,village,,8,-77.69557,18.39303,3491157,PPL
Bull Savanna,village,6962,8,-77.59022,17.88678,3491161,PPL
Bull Pen,village,,8,-76.95,18.01667,3491164,PPL
Bull Bay,village,,8,-76.66603,17.94372,3491169,PPL
Bullards,village,,8,-77.28333,17.93333,3491171,PPL
Buff Bay,village,2757,8,-76.66118,18.23287,3491175,PPL
Budley Park,village,,8,-77.31667,17.86667,3491179,PPL
Buck Up,village,,8,-77.51667,18.2,3491181,PPL
Buckup,village,,8,-77.49453,17.89709,3491182,PPL
Buckingham,village,,8,-76.50687,17.93495,3491183,PPL
Buckfield,village,,8,-77.1,18.4,3491184,PPL
Bryans Pen,village,,8,-77.23333,17.96667,3491187,PPL
Bryans Hill,village,,8,-77.3,18.13333,3491188,PPL
Bryans Bay,village,,8,-76.47142,18.19095,3491190,PPL
Bryan Castle,village,,8,-77.48294,18.45144,3491192,PPL
Bryan,village,,8,-77.46667,18.43333,3491193,PPL
Brunswick,village,,8,-77.17682,18.32124,3491194,PPL
Brucefield,village,,8,-77.77695,17.97766,3491196,PPL
Browns Valley,village,,8,-77.2,18.28333,3491197,PPL
Browns Valley,village,,8,-77.76667,17.96667,3491198,PPL
Browns Town,village,,8,-77.36684,18.39247,3491199,PPL
Browns Town,village,,8,-77.08816,18.06681,3491200,PPL
Browns Hall,village,,8,-77.12964,18.06385,3491201,PPL
Brown Hill Village,village,,8,-76.73333,18.23333,3491203,PPL
Brooklyn,village,,8,-76.92041,18.38293,3491206,PPL
Bronte,village,,8,-77.94011,18.14402,3491207,PPL
Brompton,village,,8,-77.88486,18.06749,3491208,PPL
Bromley,village,,8,-77.1,18.31667,3491209,PPL
Brokenhurst,village,,8,-77.45,17.96667,3491210,PPL
